"Harvested","Processed","Round","Bay","Site","Ident","Midpoint","Side_of_Boat","Sample_ID","Quadrat","Weight_kg","Adults_75mm","Seed_26_74mm","Spat_0_25mm","Live","Dead","notes","Project","RowID","LocationID"
"12/21/2017 12:00:00 AM","1/2/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Lumps","CLMP","MP1","Starboard","CL-MP1-S5","5","1.92","1","1","15","17","3","","NRDA_APA","2215","308135"
"12/21/2017 12:00:00 AM","1/3/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Lumps","CLMP","MP1","Bow","CL-MP1-B1","1","3.09","0","0","25","25","2","","NRDA_APA","2216","308135"
"12/21/2017 12:00:00 AM","1/3/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Lumps","CLMP","MP1","Bow","CL-MP1-B2","2","5.81","2","4","23","29","4","","NRDA_APA","2217","308135"
"12/21/2017 12:00:00 AM","1/3/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Lumps","CLMP","MP1","Bow","CL-MP1-B3","3","2.7","0","0","18","18","7","","NRDA_APA","2218","308135"
"12/21/2017 12:00:00 AM","1/3/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Lumps","CLMP","MP1","Bow","CL-MP1-B4","4","1.26","0","0","2","2","5","","NRDA_APA","2219","308135"
"12/21/2017 12:00:00 AM","1/3/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Lumps","CLMP","MP1","Bow","CL-MP1-B5","5","0.56","0","0","1","1","3","","NRDA_APA","2220","308135"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Starboard","CT-MP1-S1","1","1.98","0","1","1","2","0","","NRDA_APA","2221","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Starboard","CT-MP1-S2","2","0.37","0","0","0","0","1","","NRDA_APA","2222","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Starboard","CT-MP1-S3","3","0","0","0","0","0","0","","NRDA_APA","2223","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Starboard","CT-MP1-S4","4","1","0","0","1","1","0","","NRDA_APA","2224","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Starboard","CT-MP1-S5","5","0","0","0","0","0","0","","NRDA_APA","2225","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Port","CT-MP1-P1","1","0.41","0","1","2","3","4","","NRDA_APA","2226","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Port","CT-MP1-P2","2","0.86","1","1","0","2","0","","NRDA_APA","2227","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Port","CT-MP1-P3","3","1.16","1","0","1","2","2","","NRDA_APA","2228","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Port","CT-MP1-P4","4","0.72","1","0","0","1","1","","NRDA_APA","2229","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Port","CT-MP1-P5","5","0","0","0","0","0","0","","NRDA_APA","2230","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Bow","CT-MP1-B1","1","0.62","0","0","0","0","0","","NRDA_APA","2231","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Bow","CT-MP1-B2","2","0.94","0","0","1","1","1","","NRDA_APA","2232","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Bow","CT-MP1-B3","3","0.17","0","0","0","0","0","","NRDA_APA","2233","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Bow","CT-MP1-B4","4","2.55","0","3","3","6","2","","NRDA_APA","2234","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP1","MP1","Bow","CT-MP1-B5","5","0.37","0","0","0","0","0","","NRDA_APA","2235","308138"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Starboard","CT-MP2-S1","1","0.16","0","0","1","1","1","","NRDA_APA","2236","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Starboard","CT-MP2-S2","2","0.43","1","0","0","1","0","","NRDA_APA","2237","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Starboard","CT-MP2-S3","3","0","0","0","0","0","0","","NRDA_APA","2238","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Starboard","CT-MP2-S4","4","0.12","0","0","0","0","2","","NRDA_APA","2239","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Starboard","CT-MP2-S5","5","0.09","0","1","0","1","0","","NRDA_APA","2240","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Port","CT-MP2-P1","1","0.98","0","0","1","1","0","","NRDA_APA","2241","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Port","CT-MP2-P2","2","0","0","0","0","0","0","","NRDA_APA","2242","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Port","CT-MP2-P3","3","1.2","0","0","1","1","0","","NRDA_APA","2243","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Port","CT-MP2-P4","4","0.33","0","1","0","1","0","","NRDA_APA","2244","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Port","CT-MP2-P5","5","0.33","0","0","0","0","0","","NRDA_APA","2245","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Bow","CT-MP2-B1","1","1.45","0","0","2","2","1","","NRDA_APA","2246","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Bow","CT-MP2-B2","2","0.9","0","1","1","2","0","","NRDA_APA","2247","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Bow","CT-MP2-B3","3","0.86","0","0","2","2","0","","NRDA_APA","2248","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Bow","CT-MP2-B4","4","2.21","0","1","5","6","0","","NRDA_APA","2249","308139"
"4/2/2018 12:00:00 AM","4/10/2018 12:00:00 AM","Round 2","Apalachicola","Cabbage Top ","CTMP2","MP2","Bow","CT-MP2-B5","5","2.89","1","2","3","6","0","","NRDA_APA","2250","308139"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Starboard","CP-MP1-S1","1","2.33","0","8","46","54","3","","NRDA_APA","2251","308136"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Starboard","CP-MP1-S2","2","0.84","0","1","31","32","2","","NRDA_APA","2252","308136"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Starboard","CP-MP1-S3","3","1.27","0","10","32","42","4","","NRDA_APA","2253","308136"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Starboard","CP-MP1-S4","4","3.01","0","7","36","43","8","","NRDA_APA","2254","308136"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Starboard","CP-MP1-S5","5","2.81","1","7","40","48","6","","NRDA_APA","2255","308136"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Port","CP-MP1-P1","1","1.3","1","8","70","79","2","","NRDA_APA","2256","308136"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Port","CP-MP1-P2","2","1.83","2","15","57","74","4","","NRDA_APA","2257","308136"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Port","CP-MP1-P3","3","1.64","0","9","61","70","4","","NRDA_APA","2258","308136"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Port","CP-MP1-P4","4","1.49","0","10","54","64","4","","NRDA_APA","2259","308136"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Port","CP-MP1-P5","5","2.03","0","13","60","73","3","","NRDA_APA","2260","308136"
"11/30/2017 12:00:00 AM","12/8/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Bow","CP-MP1-B1","1","4.79","0","12","128","140","9","","NRDA_APA","2261","308136"
"11/30/2017 12:00:00 AM","12/8/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Bow","CP-MP1-B2","2","2.58","0","12","88","100","13","","NRDA_APA","2262","308136"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Bow","CP-MP1-B3","3","7.37","2","41","83","126","13","","NRDA_APA","2263","308136"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Bow","CP-MP1-B4","4","0.8","1","6","20","27","0","","NRDA_APA","2264","308136"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP1","MP1","Bow","CP-MP1-B5","5","2.24","1","11","125","137","9","","NRDA_APA","2265","308136"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Starboard","CP-MP2-S1","1","0.67","0","0","27","27","1","","NRDA_APA","2266","308137"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Starboard","CP-MP2-S2","2","2.4","0","0","20","20","10","","NRDA_APA","2267","308137"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Starboard","CP-MP2-S3","3","0.01","0","2","2","4","0","","NRDA_APA","2268","308137"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Starboard","CP-MP2-S4","4","4.12","4","15","59","78","10","","NRDA_APA","2269","308137"
"11/30/2017 12:00:00 AM","12/4/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Starboard","CP-MP2-S5","5","2.9","3","13","55","71","5","","NRDA_APA","2270","308137"
"11/30/2017 12:00:00 AM","12/7/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Port","CP-MP2-P1","1","0.81","0","0","10","10","7","","NRDA_APA","2271","308137"
"11/30/2017 12:00:00 AM","12/7/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Port","CP-MP2-P2","2","0.59","0","1","22","23","1","","NRDA_APA","2272","308137"
"11/30/2017 12:00:00 AM","12/7/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Port","CP-MP2-P3","3","0.66","0","0","14","14","1","","NRDA_APA","2273","308137"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Port","CP-MP2-P4","4","0.56","0","0","6","6","1","","NRDA_APA","2274","308137"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Port","CP-MP2-P5","5","0.62","0","0","1","1","0","","NRDA_APA","2275","308137"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Bow","CP-MP2-B1","1","1.05","0","3","32","35","2","","NRDA_APA","2276","308137"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Bow","CP-MP2-B2","2","0.53","0","0","28","28","1","","NRDA_APA","2277","308137"
"11/30/2017 12:00:00 AM","12/6/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Bow","CP-MP2-B3","3","1","1","3","33","37","1","","NRDA_APA","2278","308137"
"11/30/2017 12:00:00 AM","12/8/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Bow","CP-MP2-B4","4","6.22","0","5","132","137","9","","NRDA_APA","2279","308137"
"11/30/2017 12:00:00 AM","12/8/2017 12:00:00 AM","Round 2","Apalachicola","Cat Point","CPMP2","MP2","Bow","CP-MP2-B5","5","6.82","0","15","147","162","34","","NRDA_APA","2280","308137"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Starboard","DB-MP1-S1","1","2.29","0","0","2","2","2","","NRDA_APA","2281","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Starboard","DB-MP1-S2","2","3.24","0","0","0","0","2","","NRDA_APA","2282","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Starboard","DB-MP1-S3","3","1.28","0","0","0","0","0","","NRDA_APA","2283","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Starboard","DB-MP1-S4","4","1.33","0","0","1","1","1","","NRDA_APA","2284","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Starboard","DB-MP1-S5","5","2.41","0","0","0","0","0","","NRDA_APA","2285","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Port","DB-MP1-P1","1","1.96","0","0","1","1","1","","NRDA_APA","2286","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP1","Port","DB-MP1-P2","2","1.04","0","0","1","1","1","","NRDA_APA","2287","308142"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Port","DB-MP1-P3","3","1.16","0","0","0","0","0","","NRDA_APA","2288","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP1","Port","DB-MP1-P4","4","0.76","0","0","0","0","0","","NRDA_APA","2289","308142"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Port","DB-MP1-P5","5","0.57","0","0","0","0","0","","NRDA_APA","2290","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Bow","DB-MP1-B1","1","1.96","0","0","0","0","1","","NRDA_APA","2291","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Bow","DB-MP1-B2","2","0.8","0","0","0","0","0","","NRDA_APA","2292","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Bow","DB-MP1-B3","3","1.57","0","0","0","0","0","","NRDA_APA","2293","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Bow","DB-MP1-B4","4","1.25","0","0","0","0","2","","NRDA_APA","2294","308140"
"2/13/2018 12:00:00 AM","2/13/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP1","MP1","Bow","DB-MP1-B5","5","1.39","0","0","0","0","0","","NRDA_APA","2295","308140"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Starboard","DB-MP3-S1","1","1.44","0","0","1","1","2","","NRDA_APA","2296","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Starboard","DB-MP3-S2","2","0.93","0","0","0","0","0","","NRDA_APA","2297","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Starboard","DB-MP3-S3","3","2.63","0","0","4","4","5","","NRDA_APA","2298","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Starboard","DB-MP3-S4","4","3.71","0","0","3","3","4","","NRDA_APA","2299","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Starboard","DB-MP3-S5","5","3.09","0","0","10","10","2","","NRDA_APA","2300","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Bow","DB-MP3-B1","1","2.1","0","0","1","1","5","","NRDA_APA","2301","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Bow","DB-MP3-B2","2","4.18","0","0","0","0","1","","NRDA_APA","2302","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Bow","DB-MP3-B3","3","1.58","0","0","0","0","2","","NRDA_APA","2303","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Bow","DB-MP3-B4","4","1.49","0","0","0","0","3","","NRDA_APA","2304","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Bow","DB-MP3-B5","5","1.33","0","0","2","2","0","","NRDA_APA","2305","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Port","DB-MP3-P1","1","1.02","0","0","5","5","2","","NRDA_APA","2306","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Port","DB-MP3-P2","2","0.44","0","0","0","0","0","","NRDA_APA","2307","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Port","DB-MP3-P3","3","0.75","0","0","1","1","0","","NRDA_APA","2308","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Port","DB-MP3-P4","4","0.32","0","0","0","0","0","","NRDA_APA","2309","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP3","MP3","Port","DB-MP3-P5","5","0.72","0","0","1","1","4","","NRDA_APA","2310","308144"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Starboard","DB-MP2-S1","1","2.48","0","0","0","0","2","","NRDA_APA","2311","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Starboard","DB-MP2-S2","2","1.75","0","0","0","0","0","","NRDA_APA","2312","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Starboard","DB-MP2-S3","3","1.19","0","0","1","1","1","","NRDA_APA","2313","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Starboard","DB-MP2-S4","4","1.31","0","0","0","0","0","","NRDA_APA","2314","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Starboard","DB-MP2-S5","5","2.29","0","0","2","2","0","","NRDA_APA","2315","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Port","DB-MP2-P1","1","0.83","0","0","0","0","0","","NRDA_APA","2316","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Port","DB-MP2-P2","2","0.83","0","0","2","2","0","","NRDA_APA","2317","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Port","DB-MP2-P3","3","0.87","0","0","1","1","0","","NRDA_APA","2318","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Port","DB-MP2-P4","4","0.43","0","0","0","0","0","","NRDA_APA","2319","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Port","DB-MP2-P5","5","0.56","0","0","0","0","1","","NRDA_APA","2320","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Bow","DB-MP2-B1","1","1.78","0","0","0","0","2","","NRDA_APA","2321","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Bow","DB-MP2-B2","2","1","0","0","0","0","0","","NRDA_APA","2322","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Bow","DB-MP2-B3","3","1.32","0","0","1","1","2","","NRDA_APA","2323","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Bow","DB-MP2-B4","4","0.73","0","0","0","0","2","","NRDA_APA","2324","308142"
"2/13/2018 12:00:00 AM","2/14/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP2","MP2","Bow","DB-MP2-B5","5","2.77","0","0","0","0","3","","NRDA_APA","2325","308142"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Bow","DB-MP4-B1","1","1.99","0","0","0","0","1","","NRDA_APA","2326","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Bow","DB-MP4-B2","2","1.18","0","0","0","0","1","","NRDA_APA","2327","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Bow","DB-MP4-B3","3","1.44","0","0","1","1","2","","NRDA_APA","2328","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Bow","DB-MP4-B4","4","3.85","0","0","1","1","5","","NRDA_APA","2329","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Bow","DB-MP4-B5","5","4.1","0","0","3","3","4","","NRDA_APA","2330","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Port","DB-MP4-P1","1","1.07","0","0","0","0","1","","NRDA_APA","2331","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Port","DB-MP4-P2","2","0.79","0","0","0","0","1","","NRDA_APA","2332","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Port","DB-MP4-P3","3","0.79","0","0","0","0","0","","NRDA_APA","2333","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Port","DB-MP4-P4","4","0.79","0","0","0","0","2","","NRDA_APA","2334","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Port","DB-MP4-P5","5","1.02","0","0","0","0","0","","NRDA_APA","2335","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Starboard","DB-MP4-S1","1","2.55","0","0","0","0","3","","NRDA_APA","2336","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Starboard","DB-MP4-S2","2","5.18","0","0","1","1","1","","NRDA_APA","2337","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Starboard","DB-MP4-S3","3","3.79","0","0","1","1","2","","NRDA_APA","2338","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Starboard","DB-MP4-S4","4","3.79","0","0","0","0","1","","NRDA_APA","2339","308145"
"4/2/2018 12:00:00 AM","4/4/2018 12:00:00 AM","Round 2","Apalachicola","Dry Bar","DBMP4","MP4","Starboard","DB-MP4-S5","5","4.17","0","0","0","0","3","","NRDA_APA","2340","308145"
"3/5/2018 12:00:00 AM","3/8/2018 12:00:00 AM","Round 2","Apalachicola","Eleven Mile North","EMNMP","MP1","Starboard","EMN-MP1-S1","1","3.71","0","0","0","0","0","","NRDA_APA","2341","308146"
"3/5/2018 12:00:00 AM","3/8/2018 12:00:00 AM","Round 2","Apalachicola","Eleven Mile North","EMNMP","MP1","Starboard","EMN-MP1-S2","2","3.01","0","0","0","0","0","","NRDA_APA","2342","308146"
