"Date","Bay","Site","Quadrat","Weight","Legal","Sublegal","Spat","Total_Live","Total_Dead","Month","Day","Year","Full_year","Period","season"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",3,0.84,0,4,1,5,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",4,0.4,0,3,2,5,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",5,3.59,1,30,0,31,6,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",1,2.6,1,24,0,25,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",2,3.16,1,17,0,18,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",3,4.11,0,57,6,63,3,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",4,3.83,0,29,4,33,3,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",5,4.93,0,39,4,43,3,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",1,1.52,0,7,0,7,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",2,1.93,1,8,2,11,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",3,1.97,1,18,0,19,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",4,1.39,0,5,3,8,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",5,0.97,1,5,2,8,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",1,3.7,1,33,5,39,4,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",2,1.78,1,17,3,21,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",3,2.41,1,30,7,38,2,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",4,2.01,0,18,4,22,2,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",5,5.65,1,25,10,36,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",1,5.48,1,45,10,56,4,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",2,5.85,0,72,10,82,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",3,2.42,0,7,7,14,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",4,4.66,3,24,4,31,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",5,1.97,0,9,4,13,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",1,1.78,0,6,5,11,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",2,1.5,1,7,2,10,0,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",3,1.25,0,6,4,10,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",4,2.18,0,14,0,14,1,5,16,2017,"2017-05-16",5,"Summer"
"5/16/2017 12:00:00 AM","Apalachicola","Normans Bar North",5,2.21,0,14,7,21,2,5,16,2017,"2017-05-16",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",1,0.38,0,0,0,0,1,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",2,0.53,0,0,0,0,6,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",3,0.81,0,0,0,0,2,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",4,1.12,0,0,0,0,3,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",5,0.47,0,0,2,2,7,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",1,0.46,0,0,0,0,3,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",2,0.46,0,0,0,0,2,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",3,0.9,0,0,0,0,3,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",4,0.97,0,0,0,0,6,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",5,0.49,0,0,0,0,3,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",1,2.56,0,0,0,0,24,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",2,1.88,0,1,0,1,13,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",3,1.72,0,0,0,0,3,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",4,1.57,0,0,0,0,18,5,15,2017,"2017-05-15",5,"Summer"
"5/15/2017 12:00:00 AM","Apalachicola","North Spur",5,4.21,0,0,0,0,16,5,15,2017,"2017-05-15",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",1,5.38,0,7,5,12,2,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",2,4.67,0,4,26,30,7,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",3,6.1,0,4,24,28,5,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",4,4.01,0,0,3,3,12,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",5,8.02,0,9,12,21,5,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",1,1.74,0,1,7,8,2,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",2,1.85,1,2,0,3,3,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",3,2.19,0,0,10,10,11,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",4,2.01,0,3,4,7,4,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",5,4.12,1,0,12,13,6,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",1,2.8,1,0,10,11,13,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",2,1.42,0,0,3,3,7,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",3,3.95,3,5,4,12,7,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",4,2.43,0,1,13,14,9,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",5,1.91,0,3,5,8,5,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",1,8.34,2,13,3,18,0,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",2,6.77,1,9,4,14,2,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",3,3.31,0,3,0,3,2,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",4,8.23,1,6,6,13,4,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",5,8.1,1,1,4,6,7,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",1,0.78,0,0,2,2,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",2,0.42,0,0,0,0,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",3,0.84,0,0,0,0,4,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",4,0.64,0,0,0,0,3,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",5,1.26,0,0,0,0,8,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",1,2.1,0,0,3,3,2,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",2,1.12,0,1,0,1,0,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",3,1.4,0,1,3,4,0,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",4,4.2,0,1,4,5,6,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 1",5,5.55,0,0,5,5,5,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",1,5.03,4,2,15,21,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",2,7.87,2,11,8,21,2,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",3,1.52,1,4,3,8,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",4,7.23,2,10,14,26,3,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",5,4.4,2,8,5,15,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",1,1.84,2,3,2,7,0,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",2,2.09,0,5,5,10,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",3,8.14,3,19,8,30,0,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",4,6.62,3,12,6,21,5,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",5,6.15,1,9,5,15,3,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",1,1.64,0,2,1,3,0,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",2,1.91,1,1,0,2,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",3,0.97,1,2,6,9,1,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",4,1.36,0,0,2,2,0,7,5,2017,"2017-07-05",5,"Summer"
"7/5/2017 12:00:00 AM","Apalachicola","Redfish Creek 2",5,2.55,1,4,3,8,0,7,5,2017,"2017-07-05",5,"Summer"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",1,3.46,0,4,20,24,11,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",2,4.7,0,11,100,111,21,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",3,2.96,0,6,62,68,18,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",4,2.81,0,4,69,73,33,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",5,5.08,0,11,59,70,37,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",1,2.46,0,1,19,20,21,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",2,1.66,0,6,49,55,15,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",3,3.14,0,5,39,44,7,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",4,5.39,0,9,133,142,13,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",5,4.1,0,5,72,77,0,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",1,1.07,0,5,22,27,26,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",2,0,0,0,0,0,0,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",3,0.86,0,0,7,7,11,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",4,3.03,0,1,46,47,28,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",5,0.57,0,0,9,9,5,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",1,4.01,0,20,766,786,40,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",2,2.99,0,11,413,424,22,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",3,3.4,0,10,510,520,30,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",4,3.83,0,10,752,762,36,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",5,3.49,0,18,628,646,27,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",1,3.11,0,12,472,484,9,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",2,3.28,1,3,536,540,17,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",3,3.47,0,7,386,393,6,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",4,2.86,0,10,377,387,10,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",5,3.59,0,13,531,544,28,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",1,6.05,0,24,772,796,32,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",2,3.59,0,10,427,437,6,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",3,2.98,0,14,336,350,15,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",4,4.05,1,23,590,614,34,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","South Channel Ridge",5,3.66,1,20,708,729,20,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",1,1.95,0,4,10,14,8,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",2,3.22,0,11,65,76,29,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",3,2.89,0,2,69,71,20,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",4,2.33,0,6,50,56,27,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",5,1.72,0,2,39,41,16,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",1,1.8,0,1,20,21,12,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",2,3.35,0,9,49,58,21,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",3,2.4,0,3,24,27,22,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",4,1.95,0,9,35,44,15,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",5,1.4,0,3,12,15,4,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",1,2.25,0,1,11,12,19,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",2,3.92,0,8,65,73,30,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",3,4.95,0,10,53,63,26,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",4,5.55,0,5,65,70,19,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","West Bay Point",5,4.09,0,9,48,57,26,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",1,2.21,0,11,37,48,6,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",2,1.92,0,23,54,77,4,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",3,1.74,0,13,34,47,3,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",4,1.69,0,19,41,60,7,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",5,3.36,0,27,58,85,5,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",1,2,0,24,62,86,10,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",2,1.38,0,13,27,40,0,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",3,1.33,0,7,16,23,2,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",4,1.16,0,9,22,31,3,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",5,0.56,0,5,7,12,2,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",1,3.43,0,31,158,189,5,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",2,3.94,0,57,88,145,7,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",3,2.88,0,31,72,103,16,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",4,2.81,1,30,78,109,6,12,16,2019,"2019-12-16",10,"Winter"
"12/16/2019 12:00:00 AM","St. Andrews","Doyle Bayou",5,1.84,0,22,60,82,6,12,16,2019,"2019-12-16",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",1,1.57,7,63,20,90,5,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",2,0.7,0,21,42,63,3,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",3,1.88,0,22,68,90,4,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",4,1.43,0,18,32,50,4,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",5,2.03,0,21,27,48,4,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",1,2.28,1,24,37,62,6,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",2,2.73,0,63,59,122,6,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",3,2.21,0,23,21,44,2,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",4,3.07,3,62,82,147,4,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",5,1.56,0,20,42,62,6,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",1,2.2,1,34,78,113,10,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",2,0.51,0,4,9,13,0,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",3,1.16,0,17,29,46,6,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",4,1.83,0,15,31,46,7,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Little Oyster Bar Point",5,0.85,0,7,18,25,0,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",1,2.51,4,17,66,87,2,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",2,3.62,1,44,82,127,9,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",3,1.88,0,23,22,45,2,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",4,2.52,0,39,96,135,11,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",5,1.42,0,21,26,47,2,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",1,2.58,0,37,49,86,4,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",2,1.17,0,19,24,43,1,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",3,1.07,0,12,23,35,1,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",4,3.01,9,57,89,155,10,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",5,1.68,0,17,16,33,2,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",1,2.18,4,29,71,104,5,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",2,1.79,0,10,20,30,2,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",3,2.12,0,20,44,64,4,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",4,1.57,0,10,28,38,0,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",5,4.27,4,57,112,173,15,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",1,2.16,6,28,55,89,9,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",2,0.87,0,11,12,23,8,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",3,1.56,0,22,17,39,15,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",4,3.93,3,43,53,99,23,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",5,3.49,0,45,55,100,22,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",1,1.98,3,13,44,60,3,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",2,2.57,0,22,25,47,7,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",3,1.65,0,9,34,43,2,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",4,4.59,5,61,111,177,16,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",5,4.31,0,53,50,103,14,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",1,1.03,0,7,34,41,1,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",2,3.42,2,44,108,154,9,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",3,1.14,0,9,18,27,1,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",4,1.72,2,16,52,70,3,12,30,2019,"2019-12-30",10,"Winter"
"12/30/2019 12:00:00 AM","St. Andrews","Goose Point",5,1.19,0,13,53,66,5,12,30,2019,"2019-12-30",10,"Winter"
