"Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight","Spat","Sublegal","Legal"
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,4,0.9,50,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,5,1.06,6,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,1,1.48,21,1,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,2,1.23,17,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,3,1.96,24,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,4,0.76,11,1,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,5,1.02,13,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,1,0.98,26,1,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,2,1.14,6,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,3,0.99,5,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,4,1.24,23,1,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,5,1.27,34,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,1,0.76,5,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,2,0.81,7,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,3,0.84,2,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,4,3.62,33,2,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,5,1.22,6,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,1,3.4,0,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,2,0.97,9,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,3,1.19,17,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,4,0.51,1,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,5,1.08,6,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,1,2.56,20,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,2,2.68,8,1,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,3,3.06,22,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,4,2.44,9,0,0
"NRDA_4044",2021,9,21,"Little Gully",13,"Summer","Rock",200,5,3.08,11,1,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,1,1.03,10,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,2,1.24,5,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,3,0.8,3,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,4,0.44,13,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,5,1.37,3,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,1,0.72,9,1,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,2,0.79,10,1,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,3,0.89,3,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,4,0.88,4,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,5,1.31,6,1,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,1,3.71,4,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,2,1.31,12,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,3,3.25,9,2,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,4,1.62,8,0,0
"NRDA_4044",2021,9,21,"North Spur",13,"Summer","Rock",200,5,1.88,7,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,3.49,22,16,2
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,2.22,6,4,1
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,0.86,2,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,1.63,11,13,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.71,15,8,2
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1.56,22,8,1
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,1.11,11,5,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,0.71,6,4,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,1.23,21,7,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,0.64,8,2,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1,6,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,0.54,3,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,0.98,7,8,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,1.23,11,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.56,28,5,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,2.55,13,11,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,2.25,14,9,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,1.64,13,11,1
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,2.22,16,4,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,2.67,15,6,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1.13,8,7,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,1.45,5,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,2.51,8,9,1
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,1.2,2,4,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.43,6,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1.71,0,2,1
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,1.55,8,2,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,1.86,5,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,1.71,3,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.52,24,8,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,1,0,0,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,2,0,0,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,3,0,0,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,4,0.23,9,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,5,0.94,33,4,1
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,1,0,0,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,2,0.31,14,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,3,0.21,0,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,4,0.36,10,3,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,5,0,0,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,1,0.23,0,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,2,0.65,14,2,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,3,0.45,16,0,1
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,4,0.18,4,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,5,0.31,12,1,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,1,0.24,2,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,2,0.75,28,5,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,3,0.74,22,1,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,4,0.24,12,1,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,5,0.76,27,2,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,1,1.15,66,7,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,2,0.37,5,1,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,3,0.3,5,1,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,4,0.36,13,2,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,5,0.07,1,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,1,0.38,14,3,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,2,0.35,25,1,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,3,0.54,14,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,4,0.54,10,0,0
"NRDA_4044",2021,12,2,"Cat Point",14,"Winter","Rock",200,5,0.88,17,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1.15,16,2,1
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,1.28,12,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,0.25,6,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,0.45,5,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.52,39,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1.58,24,2,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,0.85,8,2,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,0.53,3,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,1.16,15,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.27,12,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1.79,14,4,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,1.73,3,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,0.95,4,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,1.26,11,2,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,2.85,24,9,2
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,2.01,23,6,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,2.28,18,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,1.18,8,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,5.6,30,6,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.93,24,2,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,1.71,34,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,2.86,15,2,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,0.89,6,0,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,2.91,26,1,1
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,3,10,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,1,4.31,7,5,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,2,2.16,12,3,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,3,3.03,20,1,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,4,4.32,24,6,0
"NRDA_4044",2021,12,2,"Normans",14,"Winter","Rock",200,5,1.15,0,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,1,0.92,1,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,2,1.12,0,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,3,0.96,1,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,4,1.38,7,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,5,0.83,3,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,6,0.65,0,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,7,0.67,0,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,8,1.72,6,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,9,1.11,0,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,10,0.9,3,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,11,0.58,0,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,12,0.9,1,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,13,1.02,1,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,14,0.94,1,0,0
"FWC_2021",2020,9,27,"Green Point",11,"Winter","Rock",0,15,0.99,1,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,1,0.44,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,2,0.71,1,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,3,0.62,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,4,0.51,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,5,0.37,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,6,0.55,1,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,7,0.43,2,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,8,0.68,1,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,9,0.8,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,10,0.63,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,11,0.5,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,12,0.37,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,13,0.42,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,14,0.42,0,0,0
"FWC_2021",2020,9,25,"Lighthouse",11,"Winter","Rock",0,15,0.52,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,1,0.75,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,2,0.94,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,3,0.81,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,4,0.79,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,5,0.74,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,6,0.87,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,7,0.45,1,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,8,0.8,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,9,0.71,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,10,0.72,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,11,0.88,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,12,0.83,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,13,0.54,0,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,14,0.63,1,0,0
"FWC_2021",2020,9,27,"Normans",11,"Winter","Rock",0,15,1.2,0,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,1,1.46,7,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,2,1.3,3,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,3,1.05,2,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,4,0.87,1,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,5,0.67,2,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,6,0.87,4,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,7,0.93,2,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,8,0.99,5,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,9,0.54,3,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,10,0.76,3,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,11,0.6,0,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,12,0.74,5,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,13,1.05,7,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,14,0.76,1,0,0
"FWC_2021",2020,9,25,"Hotel Bar",11,"Winter","Rock",0,15,0.85,9,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,1,0.02,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,2,0.08,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,3,0.15,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,4,0.13,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,5,0.28,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,6,0.56,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,7,0.28,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,8,0.31,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,9,0.32,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,10,0.19,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,11,1.18,1,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,12,0.49,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,13,0.32,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,14,0.3,0,0,0
"FWC_2021",2020,9,25,"East Lumps",11,"Winter","Rock",0,15,0.78,0,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,1,0.46,0,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,2,0.56,1,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,3,0.68,3,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,4,0.48,0,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,5,0.38,0,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,6,0.51,1,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,7,0.58,2,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,8,0.6,2,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,9,0.48,1,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,10,0.47,1,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,11,0.47,1,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,12,0.31,1,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,13,0.55,2,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,14,0.65,5,0,0
"FWC_2021",2020,9,25,"Cat Point",11,"Winter","Rock",0,15,0.52,4,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,1,0.46,1,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,2,0.64,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,3,0.3,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,4,0.39,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,5,0.44,2,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,6,0.36,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,7,0.33,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,8,0.2,2,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,9,0.56,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,10,0.56,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,11,0.64,2,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,12,0.62,1,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,13,0.74,0,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,14,1.07,2,0,0
"FWC_2021",2020,9,25,"East Hole",11,"Winter","Rock",0,15,0.53,0,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,1,0.62,1,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,2,0.35,2,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,3,0.31,2,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,4,0.46,2,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,5,0.28,4,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,6,0.72,5,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,7,0.4,4,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,8,0.38,3,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,9,0.44,3,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,10,0.49,2,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,11,0.32,0,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,12,0.33,1,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,13,0.36,1,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,14,0.56,4,0,0
"FWC_2021",2020,9,25,"Platform",11,"Winter","Rock",0,15,0.44,2,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,1,0.19,2,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,2,0.07,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,3,0.18,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,4,0.05,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,5,0.09,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,6,0.2,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,7,0.08,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,8,0.6,11,1,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,9,0.13,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,10,0.2,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,11,0.15,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,12,0.11,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,13,0.08,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,14,0.1,0,0,0
"FWC_2021",2020,9,25,"Porters",11,"Winter","Rock",0,15,0.09,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,1,0.26,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,2,0.25,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,3,0.4,1,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,4,0.25,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,5,0.27,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,6,0.29,1,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,7,0.22,1,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,8,0.32,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,9,0.49,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,10,0.48,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,11,0.46,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,12,0.38,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,13,0.76,0,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,14,0.88,1,0,0
"FWC_2021",2020,9,25,"Bulkhead",11,"Winter","Rock",0,15,0.53,0,0,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,1,1.75,10,2,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,2,1.67,7,2,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,3,1.73,7,2,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,4,1.07,1,0,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,5,0.78,3,1,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,6,0.9985,9,2,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,7,1,3,1,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,8,1.82,11,3,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,9,1.4,6,1,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,10,1.01,8,2,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,11,1.11,0,0,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,12,0.96,0,0,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,13,1.1,0,0,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,14,2.34,8,2,0
"FWC_2021",2020,10,1,"Paradise Flats",12,"Winter","Rock",0,15,2.31,6,1,0
