"Bay","Site","Quadrat","Weight_kg","Adults","Seed","Spat","Total Live","Total Dead","Month","Day","Year","Date","Period","Season"
"Apalachicola","Normans Bar",1,1.66,0,3,27,30,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,2.75,0,8,19,27,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,1.11,0,1,10,11,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,3.62,0,2,28,30,3,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,1.74,0,1,23,24,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,2.05,0,5,9,14,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,1.46,0,1,14,15,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,1.72,0,7,17,24,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,1.2,0,8,16,24,3,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,1.63,0,5,18,23,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,1.59,1,5,16,22,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,1.29,0,0,21,21,2,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,2.35,0,5,29,34,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,2.11,0,4,10,14,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,2.44,1,4,25,30,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,2.26,0,2,36,38,3,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,3.36,0,12,28,40,2,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,2.64,0,1,18,19,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,1.47,0,5,26,31,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,2.14,0,6,20,26,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","North Spur",1,3.15,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",2,4.93,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",3,2.57,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",4,2.68,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",5,2.6,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",1,3.13,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",2,0.95,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",3,2.68,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",4,2.17,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",5,2.24,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",1,2.78,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",2,2.29,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",3,2.41,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",4,1.8,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","North Spur",5,1.44,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Redfish Creek",1,2.61,0,7,16,23,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",2,0.95,0,0,0,0,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",3,1.5,0,0,3,3,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",4,1.76,0,0,2,2,3,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",5,0.68,0,0,3,3,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",1,1.42,0,1,10,11,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",2,0.96,0,1,7,8,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",3,1.29,0,0,11,11,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",4,0.94,0,0,1,1,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",5,1.69,0,0,22,22,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",1,1.1,0,0,1,1,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",2,1.04,0,4,3,7,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",3,1.14,0,1,9,10,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",4,1.54,0,0,5,5,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",5,0.92,0,1,3,4,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",1,2.97,0,1,8,9,2,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",2,1.55,0,0,4,4,2,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",3,2.64,0,1,8,9,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",4,1.68,0,0,6,6,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",5,2.87,0,2,21,23,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",1,1.58,0,3,6,9,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",2,1,0,0,1,1,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",3,1.41,0,1,10,11,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",4,2.87,0,0,14,14,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",5,2.87,0,4,9,13,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",1,1.3,0,0,2,2,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",2,1.4,0,2,10,12,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",3,1.97,0,1,11,12,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",4,1.55,0,0,7,7,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",5,1.6,0,0,4,4,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Redfish Creek",1,3.01,0,8,26,34,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",2,3.43,0,2,29,31,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",3,3.33,0,2,15,17,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",4,2.51,0,3,12,15,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",5,1.11,0,0,6,6,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",1,1.7,0,3,6,9,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",2,1.79,0,0,6,6,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",3,3.6,0,0,8,8,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",4,1.9,0,1,7,8,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",5,2.2,0,0,13,13,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",1,1.91,0,3,22,25,2,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",2,2.05,0,2,13,15,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",3,2.45,0,0,7,7,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",4,0.92,0,0,12,12,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Redfish Creek",5,3.23,0,4,10,14,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Bayou Flats",1,0.45,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",2,1.21,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",3,2.26,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",4,0.81,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",5,1.62,0,0,0,0,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",1,0.55,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",2,0.64,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",3,1.27,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",4,0.37,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",5,0.55,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",1,0.43,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",2,0.5,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",3,0.59,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",4,1.39,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Bayou Flats",5,1.49,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Cabbage Lumps",1,2.74,0,1,10,11,4,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",2,1.89,0,1,2,3,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",3,0.29,0,0,0,0,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",4,1.89,0,1,13,14,5,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",5,0.71,0,2,2,4,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",1,1.42,0,1,5,6,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",2,1.49,0,0,34,34,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",3,0.56,0,1,1,2,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",4,0.72,0,1,6,7,0,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",5,1.92,1,1,15,17,3,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",1,3.09,0,0,25,25,2,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",2,5.81,2,4,23,29,4,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",3,2.7,0,0,18,18,7,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",4,1.26,0,0,2,2,5,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Lumps",5,0.56,0,0,1,1,3,12,21,2017,2017-12-21,6,"Winter"
"Apalachicola","Cabbage Top",1,1.98,0,1,1,2,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",2,0.37,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",3,0,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",4,1,0,0,1,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",5,0,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",1,0.41,0,1,2,3,4,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",2,0.86,1,1,0,2,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",3,1.16,1,0,1,2,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",4,0.72,1,0,0,1,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",5,0,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",1,0.62,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",2,0.94,0,0,1,1,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",3,0.17,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",4,2.55,0,3,3,6,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",5,0.37,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",1,0.16,0,0,1,1,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",2,0.43,1,0,0,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",3,0,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",4,0.12,0,0,0,0,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",5,0.09,0,1,0,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",1,0.98,0,0,1,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",2,0,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",3,1.2,0,0,1,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",4,0.33,0,1,0,1,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",5,0.33,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",1,1.45,0,0,2,2,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",2,0.9,0,1,1,2,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",3,0.86,0,0,2,2,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",4,2.21,0,1,5,6,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cabbage Top",5,2.89,1,2,3,6,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Cat Point",1,2.33,0,8,46,54,3,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",2,0.84,0,1,31,32,2,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",3,1.27,0,10,32,42,4,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",4,3.01,0,7,36,43,8,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",5,2.81,1,7,40,48,6,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",1,1.3,1,8,70,79,2,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",2,1.83,2,15,57,74,4,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",3,1.64,0,9,61,70,4,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",4,1.49,0,10,54,64,4,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",5,2.03,0,13,60,73,3,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",1,4.79,0,12,128,140,9,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",2,2.58,0,12,88,100,13,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",3,7.37,2,41,83,126,13,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",4,0.8,1,6,20,27,0,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",5,2.24,1,11,125,137,9,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",1,0.67,0,0,27,27,1,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",2,2.4,0,0,20,20,10,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",3,0.01,0,2,2,4,0,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",4,4.12,4,15,59,78,10,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",5,2.9,3,13,55,71,5,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",1,0.81,0,0,10,10,7,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",2,0.59,0,1,22,23,1,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",3,0.66,0,0,14,14,1,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",4,0.56,0,0,6,6,1,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",5,0.62,0,0,1,1,0,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",1,1.05,0,3,32,35,2,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",2,0.53,0,0,28,28,1,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",3,1,1,3,33,37,1,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",4,6.22,0,5,132,137,9,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Cat Point",5,6.82,0,15,147,162,34,11,30,2017,2017-11-30,6,"Winter"
"Apalachicola","Dry Bar",1,2.29,0,0,2,2,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,3.24,0,0,0,0,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,1.28,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,1.33,0,0,1,1,1,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,2.41,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,1.96,0,0,1,1,1,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,1.04,0,0,1,1,1,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,1.16,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,0.76,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,0.57,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,1.96,0,0,0,0,1,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,0.8,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,1.57,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,1.25,0,0,0,0,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,1.39,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,1.44,0,0,1,1,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,0.93,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,2.63,0,0,4,4,5,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,3.71,0,0,3,3,4,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,3.09,0,0,10,10,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,2.1,0,0,1,1,5,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,4.18,0,0,0,0,1,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,1.58,0,0,0,0,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,1.49,0,0,0,0,3,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,1.33,0,0,2,2,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,1.02,0,0,5,5,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,0.44,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,0.75,0,0,1,1,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,0.32,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,0.72,0,0,1,1,4,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,2.48,0,0,0,0,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,1.75,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,1.19,0,0,1,1,1,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,1.31,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,2.29,0,0,2,2,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,0.83,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,0.83,0,0,2,2,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,0.87,0,0,1,1,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,0.43,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,0.56,0,0,0,0,1,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,1.78,0,0,0,0,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",2,1,0,0,0,0,0,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",3,1.32,0,0,1,1,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",4,0.73,0,0,0,0,2,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",5,2.77,0,0,0,0,3,2,13,2018,2018-02-13,6,"Winter"
"Apalachicola","Dry Bar",1,1.99,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",2,1.18,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",3,1.44,0,0,1,1,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",4,3.85,0,0,1,1,5,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",5,4.1,0,0,3,3,4,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",1,1.07,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",2,0.79,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",3,0.79,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",4,0.79,0,0,0,0,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",5,1.02,0,0,0,0,0,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",1,2.55,0,0,0,0,3,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",2,5.18,0,0,1,1,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",3,3.79,0,0,1,1,2,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",4,3.79,0,0,0,0,1,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Dry Bar",5,4.17,0,0,0,0,3,4,2,2018,2018-04-02,7,"Summer"
"Apalachicola","Eleven Mile",1,3.71,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",2,3.01,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",3,1.84,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",4,1.04,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",5,1.84,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",1,0.34,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",2,0.6,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",3,0.6,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",4,0.34,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",5,0.27,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",1,2.61,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",2,1.27,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",3,3.18,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",4,0.21,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",5,0.15,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",1,5.84,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",2,7.97,0,0,2,2,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",3,3.58,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",4,4.56,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",5,7.15,0,0,0,0,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",1,1.39,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",2,3.34,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",3,3.14,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",4,1.99,0,0,0,0,1,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",5,1.1,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",1,1.46,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",2,1.54,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",3,2.7,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",4,2.01,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Eleven Mile",5,1.12,0,0,0,0,0,3,5,2018,2018-03-05,6,"Winter"
"Apalachicola","Green Point",1,0.29,0,0,0,0,1,12,21,2017,2017-12-21,6,"Winter"
