"Bay","Project","Year","Month","Day","Site","Period","Season","Bottom","Cultch","Quadrat","Weight_kg","Spat","Seed","Legal"
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,1,9.42,11,36,2
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,2,7.31,10,27,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,3,7.4,22,34,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,4,5.36,16,34,1
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,5,11.69,23,34,1
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,1,6.95,6,30,2
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,2,7.3,10,37,4
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,3,5.92,7,35,2
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,4,7.17,8,47,5
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,5,6.55,16,40,2
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,1,4.52,13,15,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,2,5.13,9,15,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,3,4.17,8,16,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,4,4.28,11,9,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,5,3.95,4,15,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,1,5.89,14,11,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,2,6.24,20,16,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,3,4.58,12,13,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,4,4.52,8,8,1
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,5,5.45,10,8,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,1,3.89,1,15,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,2,4.74,6,15,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,3,3.04,9,9,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,4,4.7,12,10,0
"Apalachicola","GEBF-5007",2021,6,8,"East Hole",13,"Summer","Rock",300,5,4.86,12,14,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,6.09,27,35,4
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,8.15,43,44,6
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,5.86,36,34,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,7.96,36,47,2
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,8.87,37,56,2
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,6.56,16,28,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,7.91,39,44,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,5.84,41,37,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,7.92,30,34,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,7.91,45,27,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,6.45,36,42,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,10.05,50,49,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,8.38,51,45,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,8.99,41,40,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,7.42,26,37,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,4.94,12,27,4
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,7.77,38,48,8
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,3.88,9,23,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,5.36,29,31,4
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,6.41,33,26,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,5.56,27,23,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,5.81,41,34,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,6.46,35,46,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,6.5,33,29,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,7.54,40,33,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,6.98,29,43,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,4.42,18,32,3
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,6.12,20,28,4
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,2.12,11,7,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,1.68,7,3,2
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,2.55,8,9,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,1.98,1,4,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,1.08,5,5,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,3.51,12,11,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,4,18,9,2
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,2.76,7,4,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,3.71,10,6,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,2.63,11,7,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,3,16,11,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,3.65,17,7,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,1,5.26,35,22,3
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,2,3.92,17,16,0
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,3,3.36,14,19,1
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,4,3.33,17,18,2
"Apalachicola","GEBF-5007",2021,4,14,"Cat Point",13,"Summer","Rock",300,5,4.71,35,20,1
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,1,5.12,6,41,8
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,2,7.25,7,39,7
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,3,6.5,5,45,6
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,4,5.55,2,26,6
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,5,6.53,6,32,5
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,1,5.19,4,24,2
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,2,6.69,2,37,4
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,3,5.79,11,19,3
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,4,5.72,2,25,4
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,5,7.21,12,38,2
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,1,4.5,5,27,3
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,2,5.46,6,46,2
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,3,4.78,4,20,3
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,4,5.09,3,26,2
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,5,5.43,2,34,5
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,1,3.27,4,29,7
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,2,4.86,3,36,6
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,3,3.29,3,21,8
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,4,3.8,2,27,6
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,5,3.74,4,22,5
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,1,2.94,5,7,1
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,2,4.5,3,20,1
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,3,3.1,2,15,1
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,4,2.49,7,7,0
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,5,3.53,2,16,2
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,1,3.33,0,19,5
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,2,4.85,7,27,5
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,3,3.67,6,22,2
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,4,3.74,2,17,3
"Apalachicola","GEBF-5007",2021,6,4,"Monkeys Elbow",13,"Summer","Rock",300,5,3.93,1,21,5
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,1,4.89,7,45,8
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,2,6.59,7,48,13
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,3,8.14,12,63,11
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,4,8.58,4,49,7
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,5,9.19,8,84,11
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,1,6.37,10,49,11
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,2,8.66,4,54,13
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,3,6.7,8,67,10
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,4,8.27,12,68,14
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,5,7.6,15,40,7
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,1,5.48,6,40,5
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,2,8.65,4,60,11
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,3,5.89,7,39,3
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,4,6.22,7,58,9
"Apalachicola","GEBF-5007",2021,6,4,"Bulkhead",13,"Summer","Rock",300,5,6.88,3,45,3
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,1,6.33,31,57,8
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,2,7.08,40,73,12
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,3,5.71,24,63,7
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,4,5.6,30,46,7
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,5,7.81,55,57,5
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,1,4.02,33,37,3
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,2,5.54,38,44,3
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,3,4.1,22,42,1
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,4,8.44,34,87,12
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,5,6.88,51,53,12
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,1,5.6,23,67,4
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,2,6.01,33,52,5
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,3,6.65,47,78,12
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,4,6.27,31,62,4
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,5,8.13,15,82,14
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,1,4.89,22,48,2
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,2,7.19,23,60,14
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,3,5.81,47,46,0
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,4,5,34,56,3
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,5,4.19,28,38,2
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,1,4.98,15,49,6
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,2,5.8,16,56,8
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,3,4.41,14,42,6
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,4,5.06,34,51,1
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,5,5.06,33,57,3
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,1,7.64,27,69,10
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,2,5.56,45,64,4
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,3,6.26,37,62,5
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,4,4.65,12,58,4
"Apalachicola","GEBF-5007",2021,6,17,"Cat Point Spur",13,"Summer","Rock",300,5,7,18,76,7
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,1,4.07,9,21,5
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,2,4.24,8,31,5
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,3,5.71,17,35,8
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,4,6,4,35,7
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,5,5.65,23,18,5
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,1,4.27,11,18,4
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,2,5.47,7,26,9
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,3,4.65,21,20,3
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,4,4.78,23,21,6
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,5,6.01,33,41,11
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,1,4.91,25,22,3
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,2,6.13,24,23,6
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,3,5.45,26,40,7
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,4,6.17,30,30,8
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,5,6.03,10,25,3
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,1,3.87,4,19,1
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,2,4.78,10,25,4
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,3,4.49,29,14,3
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,4,4.01,25,18,4
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,5,4.75,13,20,3
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,1,5.95,13,26,4
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,2,7.38,16,29,4
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,3,4.54,13,20,3
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,4,6.84,22,32,2
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,5,7.33,21,34,7
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,1,5.59,20,36,13
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,2,5.83,16,22,7
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,3,5.78,25,26,8
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,4,4.72,42,23,2
"Apalachicola","GEBF-5007",2021,6,24,"Peanut Ridge",13,"Summer","Rock",300,5,7.33,23,36,13
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,1,5.99,24,25,1
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,2,5.71,22,20,0
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,3,7.41,43,39,1
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,4,5.66,43,27,0
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,5,7.09,28,31,1
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,1,6.26,29,27,0
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,2,7.28,31,40,0
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,3,5.8,45,31,0
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,4,4.74,26,25,0
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,5,8.91,36,55,1
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,1,7.05,20,40,1
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,2,7.27,10,24,1
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,3,8.26,27,34,0
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,4,9.44,32,38,1
"Apalachicola","GEBF-5007",2020,12,15,"Cabbage Top",12,"Winter","Rock",300,5,10.6,38,53,0
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,1,5.12,2,30,2
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,2,6.58,9,18,0
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,3,6.8,6,38,3
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,4,3.02,1,7,1
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,5,10.65,6,25,2
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,1,4.77,1,10,4
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,2,1.76,1,4,0
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,3,1.63,0,1,0
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,4,3.7,1,11,2
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,5,2.41,2,6,0
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,1,4.89,2,22,0
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,2,3.67,1,8,1
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,3,4.09,2,12,1
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,4,3.5,3,9,1
"Apalachicola","GEBF-5007",2021,4,12,"King 9 Mile",13,"Summer","Rock",300,5,4.36,2,15,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,1,6.72,20,25,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,2,6.47,29,20,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,3,3.92,0,7,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,4,4.49,8,10,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,5,7.8,45,18,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,1,11.52,28,26,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,2,7.69,15,11,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,3,6.93,17,13,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,4,8.71,31,16,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,5,9.8,32,27,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,1,6.12,17,10,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,2,5.27,6,1,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,3,0.25,0,1,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,4,8.91,6,2,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,5,0.51,3,1,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,1,7.56,24,26,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,2,5.87,22,13,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,3,7.3,23,18,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,4,6.11,25,15,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,5,6.52,16,22,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,1,6.81,5,7,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,2,4.79,1,5,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,3,10.21,30,23,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,4,4.29,0,2,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,5,6.24,19,17,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,1,6.17,21,5,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,2,0.36,0,0,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,3,0.19,0,2,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,4,0.41,1,2,0
"Apalachicola","GEBF-5007",2020,12,15,"North Spur",12,"Winter","Rock",300,5,0.34,1,1,0
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,1,4.03,3,21,3
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,2,4.5,3,21,3
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,3,3.42,6,22,2
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,4,6.81,2,38,4
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,5,5.47,6,28,4
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,1,6.75,4,27,3
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,2,12.4,10,69,2
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,3,8.61,3,52,4
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,4,5.3,1,29,2
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,5,8.09,5,40,3
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,1,4.01,1,17,3
"Apalachicola","GEBF-5007",2021,4,12,"8 Mile",13,"Summer","Rock",300,2,3.91,3,15,4
